Connector , Node662 , weight = 0
Node0 , Node0, Weight: 1489312
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1489312
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1489312
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1489312
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1489312
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1489312
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1489312
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1489312
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1489312
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1489312
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1489312
Node0 , Node0, Weight: 0 
Node-63 , Node-63', Weight: 10867
Node201 , Node0, Weight: 1497050
Node0 , Node0, Weight: 1497040
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1497040
Node0 , Node0, Weight: 0 
Node0 , Node10, Weight: 1
Node10 , Node0, Weight: 0 
Node10 , Node0, Weight: 1497040
Node0 , Node10, Weight: 0 
Node0 , Node0, Weight: 1497040
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1497040
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1497040
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1497040
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1497040
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1497040
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1497040
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1497040
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1497040
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1497040
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1497040
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1497040
Node0 , Node0, Weight: 0 
Node201 , Node201', Weight: 7121
Node-170 , Node0, Weight: 1500234
Node0 , Node0, Weight: 1500224
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1500224
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1500224
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1500224
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1500224
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1500224
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1500224
Node0 , Node0, Weight: 0 
Node0 , Node10, Weight: 1
Node10 , Node0, Weight: 0 
Node10 , Node0, Weight: 1500224
Node0 , Node10, Weight: 0 
Node0 , Node0, Weight: 1500224
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1500224
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1500224
Node0 , Node0, Weight: 0 
Node0 , Node10, Weight: 1
Node10 , Node0, Weight: 0 
Node10 , Node0, Weight: 1500224
Node0 , Node10, Weight: 0 
Node0 , Node0, Weight: 1500224
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1500224
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1500224
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1500224
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1500224
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1500224
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1500224
Node0 , Node0, Weight: 0 
Node-170 , Node-170', Weight: 3166
Node-272 , Node0, Weight: 1505168
Node0 , Node0, Weight: 1505158
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1505158
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1505158
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1505158
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1505158
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1505158
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1505158
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1505158
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1505158
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1505158
Node0 , Node0, Weight: 0 
Node-272 , Node-272', Weight: 4923
Node-626 , Node0, Weight: 1506987
Node0 , Node0, Weight: 1506977
Node0 , Node0, Weight: 0 
Node-626 , Node-626', Weight: 1817
Node902 , Node0, Weight: 1510563
Node0 , Node0, Weight: 1510553
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1510553
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1510553
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1510553
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1510553
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1510553
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1510553
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1510553
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1510553
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1510553
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1510553
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1510553
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1510553
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1510553
Node0 , Node0, Weight: 0 
Node902 , Node902', Weight: 3561
Node-394 , Node0, Weight: 1517206
Node0 , Node0, Weight: 1517196
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1517196
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1517196
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1517196
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1517196
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1517196
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1517196
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1517196
Node0 , Node0, Weight: 0 
Node0 , Node10, Weight: 1
Node10 , Node0, Weight: 0 
Node10 , Node0, Weight: 1517196
Node0 , Node10, Weight: 0 
Node0 , Node10, Weight: 1
Node10 , Node0, Weight: 0 
Node10 , Node10, Weight: 1
Node10 , Node10, Weight: 0 
Node10 , Node0, Weight: 1517196
Node0 , Node10, Weight: 0 
Node0 , Node0, Weight: 1517196
Node0 , Node0, Weight: 0 
Node0 , Node50, Weight: 6
Node50 , Node0, Weight: 0 
Node50 , Node0, Weight: 1517196
Node0 , Node50, Weight: 0 
Node0 , Node50, Weight: 6
Node50 , Node0, Weight: 0 
Node50 , Node0, Weight: 1517196
Node0 , Node50, Weight: 0 
Node0 , Node50, Weight: 6
Node50 , Node0, Weight: 0 
Node50 , Node0, Weight: 1517196
Node0 , Node50, Weight: 0 
Node0 , Node50, Weight: 6
Node50 , Node0, Weight: 0 
Node50 , Node0, Weight: 1517196
Node0 , Node50, Weight: 0 
Node0 , Node0, Weight: 1517196
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1517196
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1517196
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1517196
Node0 , Node0, Weight: 0 
Node0 , Node50, Weight: 6
Node50 , Node0, Weight: 0 
Node50 , Node0, Weight: 1517196
Node0 , Node50, Weight: 0 
Node0 , Node0, Weight: 1517196
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1517196
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1517196
Node0 , Node0, Weight: 0 
Node-394 , Node-394', Weight: 6652
Node-964 , Node0, Weight: 1521197
Node10 , Node0, Weight: 1521187
Node0 , Node10, Weight: 0 
Node0 , Node0, Weight: 1521187
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1521187
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1521187
Node0 , Node0, Weight: 0 
Node-964 , Node-964', Weight: 3988
Node265 , Node0, Weight: 1526356
Node0 , Node0, Weight: 1526346
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1526346
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1526346
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1526346
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1526346
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1526346
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1526346
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1526346
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1526346
Node0 , Node0, Weight: 0 
Node0 , Node10, Weight: 1
Node10 , Node0, Weight: 0 
Node10 , Node0, Weight: 1526346
Node0 , Node10, Weight: 0 
Node0 , Node0, Weight: 1526346
Node0 , Node0, Weight: 0 
Node265 , Node265', Weight: 4087
Node551 , Node0, Weight: 1533028
Node0 , Node0, Weight: 1533018
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1533018
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1533018
Node0 , Node0, Weight: 0 
Node0 , Node50, Weight: 6
Node50 , Node0, Weight: 0 
Node50 , Node0, Weight: 1533018
Node0 , Node50, Weight: 0 
Node0 , Node0, Weight: 1533018
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1533018
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1533018
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1533018
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1533018
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1533018
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1533018
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1533018
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1533018
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1533018
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1533018
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1533018
Node0 , Node0, Weight: 0 
Node551 , Node551', Weight: 6661
Node564 , Node0, Weight: 1540209
Node0 , Node0, Weight: 1540199
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1540199
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1540199
Node0 , Node0, Weight: 0 
Node0 , Node10, Weight: 1
Node10 , Node0, Weight: 0 
Node10 , Node10, Weight: 1
Node10 , Node10, Weight: 0 
Node10 , Node0, Weight: 1540199
Node0 , Node10, Weight: 0 
Node0 , Node10, Weight: 1
Node10 , Node0, Weight: 0 
Node10 , Node0, Weight: 1540199
Node0 , Node10, Weight: 0 
Node0 , Node10, Weight: 1
Node10 , Node0, Weight: 0 
Node10 , Node0, Weight: 1540199
Node0 , Node10, Weight: 0 
Node0 , Node0, Weight: 1540199
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1540199
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1540199
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1540199
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1540199
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1540199
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1540199
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1540199
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1540199
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1540199
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1540199
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1540199
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1540199
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1540199
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1540199
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1540199
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1540199
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1540199
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1540199
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1540199
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1540199
Node0 , Node0, Weight: 0 
Node0 , Node10, Weight: 1
Node10 , Node0, Weight: 0 
Node10 , Node10, Weight: 1
Node10 , Node10, Weight: 0 
Node10 , Node0, Weight: 1540199
Node0 , Node10, Weight: 0 
Node0 , Node0, Weight: 1540199
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1540199
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1540199
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1540199
Node0 , Node0, Weight: 0 
Node564 , Node564', Weight: 7154
Node462 , Node0, Weight: 1543777
Node0 , Node0, Weight: 1543767
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1543767
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1543767
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1543767
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1543767
Node0 , Node0, Weight: 0 
Node0 , Node10, Weight: 1
Node10 , Node0, Weight: 0 
Node10 , Node0, Weight: 1543767
Node0 , Node10, Weight: 0 
Node0 , Node0, Weight: 1543767
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1543767
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1543767
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1543767
Node0 , Node0, Weight: 0 
Node0 , Node10, Weight: 1
Node10 , Node0, Weight: 0 
Node10 , Node10, Weight: 1
Node10 , Node10, Weight: 0 
Node10 , Node0, Weight: 1543767
Node0 , Node10, Weight: 0 
Node0 , Node0, Weight: 1543767
Node0 , Node0, Weight: 0 
Node462 , Node462', Weight: 3558
Node-276 , Node0, Weight: 1546960
Node10 , Node0, Weight: 1546950
Node0 , Node10, Weight: 0 
Node0 , Node0, Weight: 1546950
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1546950
Node0 , Node0, Weight: 0 
Node0 , Node10, Weight: 1
Node10 , Node0, Weight: 0 
Node10 , Node10, Weight: 1
Node10 , Node10, Weight: 0 
Node10 , Node10, Weight: 1
Node10 , Node10, Weight: 0 
Node10 , Node50, Weight: 6
Node50 , Node10, Weight: 0 
Node50 , Node0, Weight: 1546950
Node0 , Node50, Weight: 0 
Node0 , Node0, Weight: 1546950
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1546950
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1546950
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1546950
Node0 , Node0, Weight: 0 
Node0 , Node50, Weight: 6
Node50 , Node0, Weight: 0 
Node50 , Node0, Weight: 1546950
Node0 , Node50, Weight: 0 
Node0 , Node0, Weight: 1546950
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1546950
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1546950
Node0 , Node0, Weight: 0 
Node0 , Node50, Weight: 6
Node50 , Node0, Weight: 0 
Node50 , Node0, Weight: 1546950
Node0 , Node50, Weight: 0 
Node-276 , Node-276', Weight: 3192
Node-789 , Node0, Weight: 1552952
Node0 , Node0, Weight: 1552942
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1552942
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1552942
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1552942
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1552942
Node0 , Node0, Weight: 0 
Node0 , Node10, Weight: 1
Node10 , Node0, Weight: 0 
Node10 , Node0, Weight: 1552942
Node0 , Node10, Weight: 0 
Node0 , Node0, Weight: 1552942
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1552942
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1552942
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1552942
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1552942
Node0 , Node0, Weight: 0 
Node0 , Node10, Weight: 1
Node10 , Node0, Weight: 0 
Node10 , Node0, Weight: 1552942
Node0 , Node10, Weight: 0 
Node0 , Node0, Weight: 1552942
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1552942
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1552942
Node0 , Node0, Weight: 0 
Node0 , Node10, Weight: 1
Node10 , Node0, Weight: 0 
Node10 , Node50, Weight: 6
Node50 , Node10, Weight: 0 
Node50 , Node0, Weight: 1552942
Node0 , Node50, Weight: 0 
Node-789 , Node-789', Weight: 5984
Node165 , Node0, Weight: 1557005
Node0 , Node0, Weight: 1556995
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1556995
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1556995
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1556995
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1556995
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1556995
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1556995
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1556995
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1556995
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1556995
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1556995
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1556995
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1556995
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1556995
Node0 , Node0, Weight: 0 
Node165 , Node165', Weight: 3051
Node725 , Node0, Weight: 1566945
Node0 , Node0, Weight: 1566935
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1566935
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1566935
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1566935
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1566935
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1566935
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1566935
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1566935
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1566935
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1566935
Node0 , Node0, Weight: 0 
Node0 , Node10, Weight: 1
Node10 , Node0, Weight: 0 
Node10 , Node0, Weight: 1566935
Node0 , Node10, Weight: 0 
Node0 , Node0, Weight: 1566935
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1566935
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1566935
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1566935
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1566935
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1566935
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1566935
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1566935
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1566935
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1566935
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1566935
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1566935
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1566935
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1566935
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1566935
Node0 , Node0, Weight: 0 
Node0 , Node10, Weight: 1
Node10 , Node0, Weight: 0 
Node10 , Node0, Weight: 1566935
Node0 , Node10, Weight: 0 
Node0 , Node0, Weight: 1566935
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1566935
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1566935
Node0 , Node0, Weight: 0 
Node0 , Node10, Weight: 1
Node10 , Node0, Weight: 0 
Node10 , Node0, Weight: 1566935
Node0 , Node10, Weight: 0 
Node725 , Node725', Weight: 9911
Node539 , Node0, Weight: 1567630
Node539 , Node539', Weight: 684
Node777 , Node0, Weight: 1568487
Node0 , Node0, Weight: 1568477
Node0 , Node0, Weight: 0 
Node777 , Node777', Weight: 855
Node-586 , Node0, Weight: 1572430
Node0 , Node0, Weight: 1572420
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1572420
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1572420
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1572420
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1572420
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1572420
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1572420
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1572420
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1572420
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1572420
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1572420
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1572420
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1572420
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1572420
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1572420
Node0 , Node0, Weight: 0 
Node-586 , Node-586', Weight: 3927
Node-913 , Node0, Weight: 1575733
Node0 , Node0, Weight: 1575723
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1575723
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1575723
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1575723
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1575723
Node0 , Node0, Weight: 0 
Node0 , Node10, Weight: 1
Node10 , Node0, Weight: 0 
Node10 , Node0, Weight: 1575723
Node0 , Node10, Weight: 0 
Node-913 , Node-913', Weight: 3297
Node-103 , Node0, Weight: 1595324
Node0 , Node0, Weight: 1595314
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1595314
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1595314
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1595314
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1595314
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1595314
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1595314
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1595314
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1595314
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1595314
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1595314
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1595314
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1595314
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1595314
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1595314
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1595314
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1595314
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1595314
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1595314
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1595314
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1595314
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1595314
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1595314
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1595314
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1595314
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1595314
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1595314
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1595314
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1595314
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1595314
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1595314
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1595314
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1595314
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1595314
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1595314
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1595314
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1595314
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1595314
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1595314
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1595314
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1595314
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1595314
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1595314
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1595314
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1595314
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1595314
Node0 , Node0, Weight: 0 
Node-103 , Node-103', Weight: 19544
Node529 , Node0, Weight: 1600537
Node0 , Node0, Weight: 1600527
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1600527
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1600527
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1600527
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1600527
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1600527
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1600527
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1600527
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1600527
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1600527
Node0 , Node0, Weight: 0 
Node0 , Node50, Weight: 6
Node50 , Node0, Weight: 0 
Node50 , Node0, Weight: 1600527
Node0 , Node50, Weight: 0 
Node0 , Node0, Weight: 1600527
Node0 , Node0, Weight: 0 
Node529 , Node529', Weight: 5206
Node606 , Node0, Weight: 1602847
Node0 , Node0, Weight: 1602837
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1602837
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1602837
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1602837
